filename,row_px,row_norm,img_height
2024_3c_25_1_6_frame_37.jpeg,99,0.193359375,512
2024_3c_25_1_6_frame_38.jpeg,85,0.166015625,512
2024_3c_25_1_6_frame_39.jpeg,106,0.20703125,512
2024_3c_25_1_6_frame_4.jpeg,109,0.212890625,512
2024_3c_25_1_6_frame_40.jpeg,90,0.17578125,512
2024_3c_25_1_6_frame_41.jpeg,101,0.197265625,512
2024_3c_25_1_6_frame_42.jpeg,104,0.203125,512
2024_3c_25_1_6_frame_43.jpeg,88,0.171875,512
2024_3c_25_1_6_frame_44.jpeg,108,0.2109375,512
2024_3c_25_1_6_frame_45.jpeg,93,0.181640625,512
2024_3c_25_1_6_frame_46.jpeg,93,0.181640625,512
2024_3c_25_1_6_frame_47.jpeg,99,0.193359375,512
2024_3c_25_1_6_frame_48.jpeg,82,0.16015625,512
2024_3c_25_1_6_frame_49.jpeg,106,0.20703125,512
2024_3c_25_1_6_frame_5.jpeg,94,0.18359375,512
2024_3c_25_1_6_frame_50.jpeg,88,0.171875,512
2024_3c_25_1_6_frame_6.jpeg,101,0.197265625,512
2024_3c_25_1_6_frame_7.jpeg,102,0.19921875,512
2024_3c_25_1_6_frame_8.jpeg,90,0.17578125,512
2024_3c_25_1_6_frame_9.jpeg,109,0.212890625,512
2024_3c_25_1_7_frame_1.jpeg,102,0.19921875,512
2024_3c_25_1_7_frame_10.jpeg,100,0.1953125,512
2024_3c_25_1_7_frame_11.jpeg,102,0.19921875,512
2024_3c_25_1_7_frame_12.jpeg,104,0.203125,512
2024_3c_25_1_7_frame_13.jpeg,94,0.18359375,512
2024_3c_25_1_7_frame_14.jpeg,104,0.203125,512
2024_3c_25_1_7_frame_15.jpeg,96,0.1875,512
2024_3c_25_1_7_frame_16.jpeg,97,0.189453125,512
2024_3c_25_1_7_frame_17.jpeg,100,0.1953125,512
2024_3c_25_1_7_frame_18.jpeg,89,0.173828125,512
2024_3c_25_1_7_frame_19.jpeg,102,0.19921875,512
2024_3c_25_1_7_frame_2.jpeg,104,0.203125,512
2024_3c_25_1_7_frame_20.jpeg,89,0.173828125,512
2024_3c_25_1_7_frame_21.jpeg,101,0.197265625,512
2024_3c_25_1_7_frame_22.jpeg,104,0.203125,512
2024_3c_25_1_7_frame_23.jpeg,82,0.16015625,512
2024_3c_25_1_7_frame_24.jpeg,104,0.203125,512
2024_3c_25_1_7_frame_25.jpeg,93,0.181640625,512
2024_3c_25_1_7_frame_26.jpeg,90,0.17578125,512
2024_3c_25_1_7_frame_27.jpeg,97,0.189453125,512
2024_3c_25_1_7_frame_28.jpeg,81,0.158203125,512
2024_3c_25_1_7_frame_29.jpeg,102,0.19921875,512
2024_3c_25_1_7_frame_3.jpeg,93,0.181640625,512
2024_3c_25_1_7_frame_30.jpeg,81,0.158203125,512
2024_3c_25_1_7_frame_31.jpeg,96,0.1875,512
2024_3c_25_1_7_frame_32.jpeg,102,0.19921875,512
2024_3c_25_1_7_frame_33.jpeg,82,0.16015625,512
2024_3c_25_1_7_frame_34.jpeg,101,0.197265625,512
2024_3c_25_1_7_frame_35.jpeg,85,0.166015625,512
2024_3c_25_1_7_frame_36.jpeg,93,0.181640625,512
2024_3c_25_1_7_frame_37.jpeg,97,0.189453125,512
2024_3c_25_1_7_frame_38.jpeg,70,0.13671875,512
2024_3c_25_1_7_frame_39.jpeg,103,0.201171875,512
2024_3c_25_1_7_frame_4.jpeg,104,0.203125,512
2024_3c_25_1_7_frame_40.jpeg,83,0.162109375,512
2024_3c_25_1_7_frame_41.jpeg,94,0.18359375,512
2024_3c_25_1_7_frame_42.jpeg,102,0.19921875,512
2024_3c_25_1_7_frame_43.jpeg,84,0.1640625,512
2024_3c_25_1_7_frame_44.jpeg,101,0.197265625,512
2024_3c_25_1_7_frame_45.jpeg,93,0.181640625,512
2024_3c_25_1_7_frame_46.jpeg,93,0.181640625,512
2024_3c_25_1_7_frame_47.jpeg,97,0.189453125,512
2024_3c_25_1_7_frame_48.jpeg,72,0.140625,512
2024_3c_25_1_7_frame_49.jpeg,100,0.1953125,512
2024_3c_25_1_7_frame_5.jpeg,93,0.181640625,512
2024_3c_25_1_7_frame_50.jpeg,84,0.1640625,512
2024_3c_25_1_7_frame_6.jpeg,99,0.193359375,512
2024_3c_25_1_7_frame_7.jpeg,101,0.197265625,512
2024_3c_25_1_7_frame_8.jpeg,90,0.17578125,512
2024_3c_25_1_7_frame_9.jpeg,104,0.203125,512
2024_3c_25_1_8_frame_1.jpeg,100,0.1953125,512
2024_3c_25_1_8_frame_10.jpeg,92,0.1796875,512
2024_3c_25_1_8_frame_11.jpeg,100,0.1953125,512
2024_3c_25_1_8_frame_12.jpeg,101,0.197265625,512
2024_3c_25_1_8_frame_13.jpeg,91,0.177734375,512
2024_3c_25_1_8_frame_14.jpeg,103,0.201171875,512
2024_3c_25_1_8_frame_15.jpeg,95,0.185546875,512
2024_3c_25_1_8_frame_16.jpeg,91,0.177734375,512
2024_3c_25_1_8_frame_17.jpeg,96,0.1875,512
2024_3c_25_1_8_frame_18.jpeg,84,0.1640625,512
2024_3c_25_1_8_frame_19.jpeg,102,0.19921875,512
2024_3c_25_1_8_frame_2.jpeg,101,0.197265625,512
2024_3c_25_1_8_frame_20.jpeg,86,0.16796875,512
2024_3c_25_1_8_frame_21.jpeg,100,0.1953125,512
2024_3c_25_1_8_frame_22.jpeg,101,0.197265625,512
2024_3c_25_1_8_frame_23.jpeg,83,0.162109375,512
2024_3c_25_1_8_frame_24.jpeg,101,0.197265625,512
2024_3c_25_1_8_frame_25.jpeg,88,0.171875,512
2024_3c_25_1_8_frame_26.jpeg,86,0.16796875,512
2024_3c_25_1_8_frame_27.jpeg,91,0.177734375,512
2024_3c_25_1_8_frame_28.jpeg,81,0.158203125,512
2024_3c_25_1_8_frame_29.jpeg,101,0.197265625,512
2024_3c_25_1_8_frame_3.jpeg,91,0.177734375,512
2024_3c_25_1_8_frame_30.jpeg,82,0.16015625,512
2024_3c_25_1_8_frame_31.jpeg,93,0.181640625,512
2024_3c_25_1_8_frame_32.jpeg,101,0.197265625,512
2024_3c_25_1_8_frame_33.jpeg,84,0.1640625,512
2024_3c_25_1_8_frame_34.jpeg,100,0.1953125,512
2024_3c_25_1_8_frame_35.jpeg,88,0.171875,512
2024_3c_25_1_8_frame_36.jpeg,89,0.173828125,512
2024_3c_25_1_8_frame_37.jpeg,94,0.18359375,512
2024_3c_25_1_8_frame_38.jpeg,77,0.150390625,512
2024_3c_25_1_8_frame_39.jpeg,102,0.19921875,512
2024_3c_25_1_8_frame_4.jpeg,100,0.1953125,512
2024_3c_25_1_8_frame_40.jpeg,86,0.16796875,512
2024_3c_25_1_8_frame_41.jpeg,96,0.1875,512
2024_3c_25_1_8_frame_42.jpeg,100,0.1953125,512
2024_3c_25_1_8_frame_43.jpeg,84,0.1640625,512
2024_3c_25_1_8_frame_44.jpeg,98,0.19140625,512
2024_3c_25_1_8_frame_45.jpeg,93,0.181640625,512
2024_3c_25_1_8_frame_46.jpeg,89,0.173828125,512
2024_3c_25_1_8_frame_47.jpeg,95,0.185546875,512
2024_3c_25_1_8_frame_48.jpeg,77,0.150390625,512
2024_3c_25_1_8_frame_49.jpeg,101,0.197265625,512
2024_3c_25_1_8_frame_5.jpeg,93,0.181640625,512
2024_3c_25_1_8_frame_50.jpeg,83,0.162109375,512
2024_3c_25_1_8_frame_6.jpeg,93,0.181640625,512
2024_3c_25_1_8_frame_7.jpeg,100,0.1953125,512
2024_3c_25_1_8_frame_8.jpeg,84,0.1640625,512
2024_3c_25_1_8_frame_9.jpeg,104,0.203125,512
2024_3c_25_1_9_frame_1.jpeg,105,0.205078125,512
2024_3c_25_1_9_frame_10.jpeg,96,0.1875,512
2024_3c_25_1_9_frame_11.jpeg,105,0.205078125,512
2024_3c_25_1_9_frame_12.jpeg,109,0.212890625,512
2024_3c_25_1_9_frame_13.jpeg,96,0.1875,512
2024_3c_25_1_9_frame_14.jpeg,107,0.208984375,512
2024_3c_25_1_9_frame_15.jpeg,104,0.203125,512
2024_3c_25_1_9_frame_16.jpeg,95,0.185546875,512
2024_3c_25_1_9_frame_17.jpeg,100,0.1953125,512
2024_3c_25_1_9_frame_18.jpeg,88,0.171875,512
2024_3c_25_1_9_frame_19.jpeg,106,0.20703125,512
2024_3c_25_1_9_frame_2.jpeg,109,0.212890625,512
2024_3c_25_1_9_frame_20.jpeg,91,0.177734375,512
2024_3c_25_1_9_frame_21.jpeg,104,0.203125,512
2024_3c_25_1_9_frame_22.jpeg,106,0.20703125,512
2024_3c_25_1_9_frame_23.jpeg,88,0.171875,512
2024_3c_25_1_9_frame_24.jpeg,104,0.203125,512
2024_3c_25_1_9_frame_25.jpeg,96,0.1875,512
2024_3c_25_1_9_frame_26.jpeg,91,0.177734375,512
2024_3c_25_1_9_frame_27.jpeg,96,0.1875,512
2024_3c_25_1_9_frame_28.jpeg,85,0.166015625,512
2024_3c_25_1_9_frame_29.jpeg,104,0.203125,512
2024_3c_25_1_9_frame_3.jpeg,97,0.189453125,512
2024_3c_25_1_9_frame_30.jpeg,87,0.169921875,512
2024_3c_25_1_9_frame_31.jpeg,97,0.189453125,512
2024_3c_25_1_9_frame_32.jpeg,105,0.205078125,512
2024_3c_25_1_9_frame_33.jpeg,89,0.173828125,512
2024_3c_25_1_9_frame_34.jpeg,105,0.205078125,512
2024_3c_25_1_9_frame_35.jpeg,90,0.17578125,512
2024_3c_25_1_9_frame_36.jpeg,92,0.1796875,512
2024_3c_25_1_9_frame_37.jpeg,96,0.1875,512
2024_3c_25_1_9_frame_38.jpeg,84,0.1640625,512
2024_3c_25_1_9_frame_39.jpeg,104,0.203125,512
2024_3c_25_1_9_frame_4.jpeg,104,0.203125,512
2024_3c_25_1_9_frame_40.jpeg,91,0.177734375,512
2024_3c_25_1_9_frame_41.jpeg,100,0.1953125,512
2024_3c_25_1_9_frame_42.jpeg,105,0.205078125,512
2024_3c_25_1_9_frame_43.jpeg,89,0.173828125,512
