filename,row_left_px,row_right_px,row_left_norm,row_right_norm,img_height
defaultName_188.jpg,755.3441558441557,735.0844155844155,0.6993927368927367,0.6806337181337181,1080
defaultNamew276_141.jpg,778.7207792207791,744.4350649350649,0.7210377585377584,0.6892917267917268,1080
defaultName276587_78.jpg,763.1363636363635,730.4090909090908,0.706607744107744,0.6763047138047137,1080
defaultNamew276_128.jpg,781.8376623376623,745.9935064935064,0.7239237614237614,0.6907347282347281,1080
defaultName276587_23.jpg,747.551948051948,735.0844155844155,0.6921777296777296,0.6806337181337181,1080
defaultName276587_147.jpg,750.668831168831,733.5259740259739,0.6950637325637324,0.6791907166907166,1080
defaultNamew276_24.jpg,769.3701298701299,731.9675324675324,0.7123797498797498,0.6777477152477152,1080
defaultName_29.jpg,735.0844155844155,710.1493506493506,0.6806337181337181,0.657545695045695,1080
defaultName_27.jpg,742.8766233766232,735.0844155844155,0.6878487253487252,0.6806337181337181,1080
defaultNamew276_90.jpg,789.62987012987,767.8116883116882,0.7311387686387686,0.7109367484367483,1080
defaultNamew276_20.jpg,783.3961038961038,747.551948051948,0.7253667628667628,0.6921777296777296,1080
defaultName276587_68.jpg,764.6948051948051,738.2012987012986,0.7080507455507454,0.6835197210197209,1080
defaultName276587_164.jpg,761.577922077922,730.4090909090908,0.7051647426647426,0.6763047138047137,1080
defaultName276587_137.jpg,741.3181818181818,731.9675324675324,0.6864057239057239,0.6777477152477152,1080
defaultNamew276_80.jpg,780.2792207792206,758.4610389610389,0.7224807599807599,0.7022787397787397,1080
defaultName276587_46.jpg,756.9025974025974,735.0844155844155,0.7008357383357383,0.6806337181337181,1080
testing_18.jpg,745.9935064935064,736.6428571428571,0.6907347282347281,0.6820767195767196,1080
defaultName276587_96.jpg,763.1363636363635,735.0844155844155,0.706607744107744,0.6806337181337181,1080
defaultName276587_195.jpg,764.6948051948051,721.0584415584415,0.7080507455507454,0.6676467051467051,1080
defaultName_173.jpg,755.3441558441557,727.2922077922077,0.6993927368927367,0.6734187109187109,1080
testing_38.jpg,753.7857142857142,730.4090909090908,0.6979497354497354,0.6763047138047137,1080
defaultNamew276_175.jpg,775.603896103896,764.6948051948051,0.7181517556517555,0.7080507455507454,1080
defaultName276587_11.jpg,760.0194805194805,730.4090909090908,0.7037217412217411,0.6763047138047137,1080
defaultName276587_50.jpg,764.6948051948051,728.8506493506493,0.7080507455507454,0.6748617123617123,1080
testing_36.jpg,761.577922077922,722.616883116883,0.7051647426647426,0.6690897065897065,1080
defaultName_150.jpg,761.577922077922,741.3181818181818,0.7051647426647426,0.6864057239057239,1080
defaultName_160.jpg,750.668831168831,724.1753246753246,0.6950637325637324,0.670532708032708,1080
defaultName276587_178.jpg,752.2272727272726,735.0844155844155,0.6965067340067339,0.6806337181337181,1080
defaultName_56.jpg,747.551948051948,735.0844155844155,0.6921777296777296,0.6806337181337181,1080
defaultName276587_109.jpg,756.9025974025974,733.5259740259739,0.7008357383357383,0.6791907166907166,1080
